Game,Double Sixes,Winner,Number of Double Sixes
8898,True,Gambler,1
8899,False,House,0
8900,True,Gambler,1
8901,True,Gambler,1
8902,False,House,0
8903,False,House,0
8904,True,Gambler,1
8905,True,Gambler,1
8906,True,Gambler,3
8907,False,House,0
8908,True,Gambler,1
8909,False,House,0
8910,False,House,0
8911,True,Gambler,3
8912,True,Gambler,1
8913,True,Gambler,1
8914,False,House,0
8915,False,House,0
8916,True,Gambler,1
8917,False,House,0
8918,False,House,0
8919,False,House,0
8920,True,Gambler,3
8921,True,Gambler,3
8922,False,House,0
8923,False,House,0
8924,True,Gambler,2
8925,False,House,0
8926,True,Gambler,2
8927,False,House,0
8928,False,House,0
8929,True,Gambler,1
8930,True,Gambler,3
8931,False,House,0
8932,False,House,0
8933,True,Gambler,1
8934,False,House,0
8935,False,House,0
8936,False,House,0
8937,False,House,0
8938,False,House,0
8939,False,House,0
8940,False,House,0
8941,True,Gambler,2
8942,True,Gambler,1
8943,False,House,0
8944,False,House,0
8945,True,Gambler,1
8946,False,House,0
8947,False,House,0
8948,False,House,0
8949,True,Gambler,1
8950,False,House,0
8951,False,House,0
8952,False,House,0
8953,False,House,0
8954,False,House,0
8955,False,House,0
8956,True,Gambler,1
8957,True,Gambler,1
8958,True,Gambler,1
8959,False,House,0
8960,False,House,0
8961,True,Gambler,1
8962,True,Gambler,3
8963,False,House,0
8964,True,Gambler,1
8965,True,Gambler,2
8966,True,Gambler,1
8967,True,Gambler,1
8968,True,Gambler,2
8969,False,House,0
8970,True,Gambler,1
8971,False,House,0
8972,True,Gambler,1
8973,True,Gambler,1
8974,True,Gambler,1
8975,False,House,0
8976,True,Gambler,2
8977,True,Gambler,1
8978,False,House,0
8979,True,Gambler,1
8980,False,House,0
8981,True,Gambler,1
8982,True,Gambler,1
8983,True,Gambler,1
8984,True,Gambler,1
8985,False,House,0
8986,False,House,0
8987,False,House,0
8988,False,House,0
8989,True,Gambler,1
8990,False,House,0
8991,False,House,0
8992,False,House,0
8993,True,Gambler,1
8994,True,Gambler,1
8995,False,House,0
8996,True,Gambler,1
8997,False,House,0
8998,True,Gambler,1
8999,True,Gambler,2
9000,True,Gambler,3
9001,False,House,0
9002,False,House,0
9003,True,Gambler,3
9004,True,Gambler,1
9005,False,House,0
9006,False,House,0
9007,True,Gambler,2
9008,False,House,0
9009,True,Gambler,3
9010,True,Gambler,1
9011,True,Gambler,1
9012,True,Gambler,1
9013,True,Gambler,3
9014,False,House,0
9015,True,Gambler,1
9016,False,House,0
9017,False,House,0
9018,False,House,0
9019,False,House,0
9020,True,Gambler,1
9021,True,Gambler,2
9022,True,Gambler,1
9023,True,Gambler,2
9024,False,House,0
9025,False,House,0
9026,False,House,0
9027,False,House,0
9028,True,Gambler,2
9029,False,House,0
9030,True,Gambler,1
9031,True,Gambler,1
9032,True,Gambler,2
9033,False,House,0
9034,True,Gambler,2
9035,False,House,0
9036,True,Gambler,1
9037,False,House,0
9038,False,House,0
9039,True,Gambler,2
9040,True,Gambler,1
9041,False,House,0
9042,True,Gambler,1
9043,False,House,0
9044,False,House,0
9045,False,House,0
9046,False,House,0
9047,True,Gambler,1
9048,True,Gambler,1
9049,True,Gambler,1
9050,False,House,0
9051,False,House,0
9052,False,House,0
9053,False,House,0
9054,True,Gambler,1
9055,True,Gambler,1
9056,True,Gambler,1
9057,False,House,0
9058,False,House,0
9059,True,Gambler,1
9060,True,Gambler,1
9061,True,Gambler,1
9062,False,House,0
9063,False,House,0
9064,False,House,0
9065,True,Gambler,1
9066,True,Gambler,1
9067,False,House,0
9068,True,Gambler,2
9069,True,Gambler,1
9070,False,House,0
9071,False,House,0
9072,False,House,0
9073,True,Gambler,1
9074,False,House,0
9075,True,Gambler,1
9076,True,Gambler,2
9077,True,Gambler,1
9078,False,House,0
9079,True,Gambler,1
9080,False,House,0
9081,False,House,0
9082,True,Gambler,3
9083,True,Gambler,2
9084,True,Gambler,1
9085,True,Gambler,1
9086,False,House,0
9087,False,House,0
9088,True,Gambler,1
9089,False,House,0
9090,False,House,0
9091,False,House,0
9092,False,House,0
9093,False,House,0
9094,False,House,0
9095,True,Gambler,1
9096,False,House,0
9097,False,House,0
9098,False,House,0
9099,True,Gambler,1
9100,True,Gambler,2
9101,True,Gambler,1
9102,False,House,0
9103,True,Gambler,1
9104,True,Gambler,1
9105,False,House,0
9106,False,House,0
9107,False,House,0
9108,False,House,0
9109,True,Gambler,1
9110,False,House,0
9111,False,House,0
9112,True,Gambler,1
9113,False,House,0
9114,False,House,0
9115,True,Gambler,1
9116,False,House,0
9117,False,House,0
9118,True,Gambler,1
9119,True,Gambler,2
9120,False,House,0
9121,True,Gambler,2
9122,True,Gambler,1
9123,True,Gambler,1
9124,False,House,0
9125,False,House,0
9126,False,House,0
9127,True,Gambler,1
9128,False,House,0
9129,False,House,0
9130,False,House,0
9131,True,Gambler,1
9132,False,House,0
9133,True,Gambler,1
9134,False,House,0
9135,True,Gambler,1
9136,True,Gambler,1
9137,True,Gambler,1
9138,True,Gambler,1
9139,True,Gambler,1
9140,True,Gambler,1
9141,False,House,0
9142,False,House,0
9143,True,Gambler,3
9144,True,Gambler,1
9145,True,Gambler,1
9146,False,House,0
9147,False,House,0
9148,False,House,0
9149,False,House,0
9150,False,House,0
9151,False,House,0
9152,True,Gambler,2
9153,False,House,0
9154,True,Gambler,2
9155,False,House,0
9156,False,House,0
9157,False,House,0
9158,False,House,0
9159,False,House,0
9160,False,House,0
9161,True,Gambler,1
9162,False,House,0
9163,False,House,0
9164,True,Gambler,2
9165,True,Gambler,2
9166,False,House,0
9167,True,Gambler,1
9168,False,House,0
9169,False,House,0
9170,False,House,0
9171,False,House,0
9172,True,Gambler,1
9173,True,Gambler,3
9174,False,House,0
9175,False,House,0
9176,True,Gambler,1
9177,True,Gambler,1
9178,True,Gambler,1
9179,True,Gambler,1
9180,True,Gambler,1
9181,True,Gambler,1
9182,False,House,0
9183,False,House,0
9184,True,Gambler,2
9185,True,Gambler,3
9186,False,House,0
9187,False,House,0
9188,False,House,0
9189,False,House,0
9190,True,Gambler,1
9191,False,House,0
9192,False,House,0
9193,True,Gambler,3
9194,False,House,0
9195,True,Gambler,2
9196,True,Gambler,1
9197,True,Gambler,1
9198,False,House,0
9199,True,Gambler,1
9200,True,Gambler,2
9201,True,Gambler,1
9202,False,House,0
9203,False,House,0
9204,True,Gambler,1
9205,True,Gambler,2
9206,False,House,0
9207,True,Gambler,1
9208,False,House,0
9209,True,Gambler,2
9210,True,Gambler,2
9211,False,House,0
9212,True,Gambler,1
9213,True,Gambler,1
9214,False,House,0
9215,False,House,0
9216,True,Gambler,1
9217,False,House,0
9218,True,Gambler,1
9219,False,House,0
9220,False,House,0
9221,False,House,0
9222,True,Gambler,1
9223,True,Gambler,3
9224,True,Gambler,1
9225,False,House,0
9226,False,House,0
9227,False,House,0
9228,True,Gambler,1
9229,True,Gambler,2
9230,False,House,0
9231,False,House,0
9232,True,Gambler,2
9233,False,House,0
9234,True,Gambler,2
9235,False,House,0
9236,False,House,0
9237,False,House,0
9238,True,Gambler,3
9239,False,House,0
9240,True,Gambler,1
9241,False,House,0
9242,True,Gambler,2
9243,False,House,0
9244,False,House,0
9245,False,House,0
9246,False,House,0
9247,False,House,0
9248,False,House,0
9249,True,Gambler,2
9250,False,House,0
9251,False,House,0
9252,False,House,0
9253,False,House,0
9254,True,Gambler,2
9255,True,Gambler,1
9256,True,Gambler,1
9257,True,Gambler,1
9258,False,House,0
9259,True,Gambler,1
9260,True,Gambler,1
9261,False,House,0
9262,False,House,0
9263,False,House,0
9264,True,Gambler,2
9265,False,House,0
9266,True,Gambler,1
9267,True,Gambler,1
9268,False,House,0
9269,False,House,0
9270,True,Gambler,1
9271,False,House,0
9272,False,House,0
9273,True,Gambler,1
9274,True,Gambler,3
9275,True,Gambler,3
9276,True,Gambler,1
9277,False,House,0
9278,False,House,0
9279,False,House,0
9280,True,Gambler,2
9281,False,House,0
9282,False,House,0
9283,False,House,0
9284,False,House,0
9285,True,Gambler,2
9286,False,House,0
9287,True,Gambler,1
9288,True,Gambler,2
9289,True,Gambler,3
9290,False,House,0
9291,False,House,0
9292,True,Gambler,1
9293,True,Gambler,1
9294,False,House,0
9295,False,House,0
9296,True,Gambler,2
9297,True,Gambler,1
9298,True,Gambler,1
9299,True,Gambler,1
9300,False,House,0
9301,False,House,0
9302,False,House,0
9303,True,Gambler,1
9304,True,Gambler,3
9305,False,House,0
9306,True,Gambler,1
9307,True,Gambler,1
9308,True,Gambler,1
9309,True,Gambler,1
9310,True,Gambler,2
9311,False,House,0
9312,True,Gambler,1
9313,False,House,0
9314,True,Gambler,1
9315,False,House,0
9316,True,Gambler,1
9317,False,House,0
9318,False,House,0
9319,True,Gambler,1
9320,True,Gambler,1
9321,False,House,0
9322,False,House,0
9323,False,House,0
9324,False,House,0
9325,True,Gambler,2
9326,False,House,0
9327,False,House,0
9328,False,House,0
9329,True,Gambler,1
9330,False,House,0
9331,True,Gambler,1
9332,True,Gambler,2
9333,False,House,0
9334,True,Gambler,1
9335,True,Gambler,3
9336,False,House,0
9337,False,House,0
9338,True,Gambler,1
9339,False,House,0
9340,False,House,0
9341,False,House,0
9342,False,House,0
9343,False,House,0
9344,True,Gambler,1
9345,True,Gambler,1
9346,True,Gambler,2
9347,True,Gambler,3
9348,False,House,0
9349,True,Gambler,1
9350,False,House,0
9351,True,Gambler,3
9352,False,House,0
9353,False,House,0
9354,False,House,0
9355,True,Gambler,2
9356,False,House,0
9357,True,Gambler,4
9358,False,House,0
9359,False,House,0
9360,False,House,0
9361,False,House,0
9362,False,House,0
9363,True,Gambler,2
9364,False,House,0
9365,True,Gambler,1
9366,False,House,0
9367,False,House,0
9368,False,House,0
9369,True,Gambler,1
9370,True,Gambler,2
9371,False,House,0
9372,True,Gambler,1
9373,True,Gambler,1
9374,True,Gambler,1
9375,True,Gambler,1
9376,True,Gambler,2
9377,True,Gambler,1
9378,False,House,0
9379,False,House,0
9380,True,Gambler,1
9381,True,Gambler,2
9382,False,House,0
9383,True,Gambler,1
9384,False,House,0
9385,False,House,0
9386,True,Gambler,2
9387,False,House,0
9388,False,House,0
9389,True,Gambler,2
9390,False,House,0
9391,False,House,0
9392,False,House,0
9393,False,House,0
9394,False,House,0
9395,False,House,0
9396,True,Gambler,2
9397,True,Gambler,1
9398,True,Gambler,1
9399,False,House,0
9400,True,Gambler,1
9401,False,House,0
9402,True,Gambler,1
9403,True,Gambler,1
9404,False,House,0
9405,False,House,0
9406,True,Gambler,1
9407,False,House,0
9408,False,House,0
9409,False,House,0
9410,True,Gambler,2
9411,True,Gambler,2
9412,True,Gambler,1
9413,False,House,0
9414,False,House,0
9415,True,Gambler,2
9416,False,House,0
9417,False,House,0
9418,True,Gambler,2
9419,False,House,0
9420,True,Gambler,1
9421,True,Gambler,2
9422,True,Gambler,1
9423,True,Gambler,1
9424,False,House,0
9425,False,House,0
9426,False,House,0
9427,True,Gambler,1
9428,False,House,0
9429,True,Gambler,1
9430,True,Gambler,1
9431,True,Gambler,1
9432,False,House,0
9433,True,Gambler,1
9434,True,Gambler,1
9435,False,House,0
9436,False,House,0
9437,True,Gambler,1
9438,False,House,0
9439,True,Gambler,1
9440,True,Gambler,2
9441,False,House,0
9442,True,Gambler,1
9443,True,Gambler,1
9444,True,Gambler,1
9445,False,House,0
9446,True,Gambler,1
9447,True,Gambler,1
9448,True,Gambler,1
9449,True,Gambler,1
9450,False,House,0
9451,False,House,0
9452,False,House,0
9453,False,House,0
9454,True,Gambler,2
9455,False,House,0
9456,False,House,0
9457,False,House,0
9458,False,House,0
9459,False,House,0
9460,False,House,0
9461,True,Gambler,1
9462,False,House,0
9463,True,Gambler,3
9464,False,House,0
9465,True,Gambler,1
9466,True,Gambler,1
9467,False,House,0
9468,False,House,0
9469,True,Gambler,1
9470,False,House,0
9471,True,Gambler,1
9472,False,House,0
9473,False,House,0
9474,True,Gambler,1
9475,True,Gambler,2
9476,True,Gambler,1
9477,True,Gambler,1
9478,False,House,0
9479,True,Gambler,2
9480,True,Gambler,1
9481,True,Gambler,2
9482,False,House,0
9483,True,Gambler,1
9484,True,Gambler,2
9485,False,House,0
9486,False,House,0
9487,False,House,0
9488,True,Gambler,1
9489,True,Gambler,1
9490,True,Gambler,1
9491,False,House,0
9492,True,Gambler,2
9493,True,Gambler,1
9494,False,House,0
9495,True,Gambler,3
9496,False,House,0
9497,True,Gambler,2
9498,False,House,0
9499,True,Gambler,1
9500,False,House,0
9501,True,Gambler,4
9502,True,Gambler,2
9503,False,House,0
9504,True,Gambler,2
9505,False,House,0
9506,False,House,0
9507,True,Gambler,2
9508,True,Gambler,1
9509,False,House,0
9510,True,Gambler,1
9511,True,Gambler,2
9512,False,House,0
9513,True,Gambler,1
9514,False,House,0
9515,True,Gambler,1
9516,False,House,0
9517,True,Gambler,1
9518,True,Gambler,1
9519,False,House,0
9520,True,Gambler,1
9521,True,Gambler,1
9522,False,House,0
9523,True,Gambler,2
9524,True,Gambler,1
9525,True,Gambler,2
9526,False,House,0
9527,False,House,0
9528,True,Gambler,2
9529,True,Gambler,2
9530,True,Gambler,1
9531,True,Gambler,1
9532,False,House,0
9533,True,Gambler,1
9534,False,House,0
9535,False,House,0
9536,True,Gambler,2
9537,False,House,0
9538,False,House,0
9539,True,Gambler,1
9540,False,House,0
9541,True,Gambler,1
9542,False,House,0
9543,False,House,0
9544,False,House,0
9545,False,House,0
9546,False,House,0
9547,True,Gambler,2
9548,True,Gambler,1
9549,False,House,0
9550,False,House,0
9551,False,House,0
9552,False,House,0
9553,True,Gambler,1
9554,False,House,0
9555,False,House,0
9556,True,Gambler,1
9557,True,Gambler,1
9558,False,House,0
9559,False,House,0
9560,False,House,0
9561,True,Gambler,1
9562,False,House,0
9563,True,Gambler,1
9564,True,Gambler,1
9565,False,House,0
9566,True,Gambler,1
9567,True,Gambler,1
9568,False,House,0
9569,False,House,0
9570,False,House,0
9571,False,House,0
9572,False,House,0
9573,False,House,0
9574,False,House,0
9575,True,Gambler,1
9576,True,Gambler,1
9577,False,House,0
9578,True,Gambler,1
9579,False,House,0
9580,False,House,0
9581,False,House,0
9582,False,House,0
9583,True,Gambler,1
9584,True,Gambler,1
9585,False,House,0
9586,False,House,0
9587,True,Gambler,2
9588,True,Gambler,1
9589,True,Gambler,3
9590,False,House,0
9591,False,House,0
9592,False,House,0
9593,True,Gambler,1
9594,False,House,0
9595,True,Gambler,1
9596,False,House,0
9597,True,Gambler,1
9598,True,Gambler,2
9599,False,House,0
9600,True,Gambler,1
9601,False,House,0
9602,True,Gambler,1
9603,False,House,0
9604,False,House,0
9605,True,Gambler,1
9606,False,House,0
9607,True,Gambler,1
9608,True,Gambler,1
9609,True,Gambler,1
9610,True,Gambler,1
9611,False,House,0
9612,True,Gambler,1
9613,True,Gambler,1
9614,False,House,0
9615,False,House,0
9616,True,Gambler,1
9617,False,House,0
9618,False,House,0
9619,False,House,0
9620,False,House,0
9621,True,Gambler,1
9622,True,Gambler,1
9623,False,House,0
9624,True,Gambler,3
9625,True,Gambler,1
9626,True,Gambler,1
9627,False,House,0
9628,False,House,0
9629,False,House,0
9630,True,Gambler,1
9631,False,House,0
9632,True,Gambler,2
9633,True,Gambler,2
9634,False,House,0
9635,False,House,0
9636,True,Gambler,1
9637,True,Gambler,1
9638,False,House,0
9639,False,House,0
9640,False,House,0
9641,True,Gambler,1
9642,True,Gambler,1
9643,False,House,0
9644,True,Gambler,2
9645,True,Gambler,1
9646,False,House,0
9647,False,House,0
9648,False,House,0
9649,False,House,0
9650,True,Gambler,2
9651,False,House,0
9652,False,House,0
9653,False,House,0
9654,True,Gambler,2
9655,True,Gambler,1
9656,True,Gambler,1
9657,True,Gambler,2
9658,True,Gambler,1
9659,False,House,0
9660,True,Gambler,2
9661,False,House,0
9662,True,Gambler,1
9663,False,House,0
9664,False,House,0
9665,False,House,0
9666,True,Gambler,1
9667,False,House,0
9668,True,Gambler,1
9669,False,House,0
9670,True,Gambler,2
9671,True,Gambler,1
9672,True,Gambler,1
9673,False,House,0
9674,True,Gambler,1
9675,False,House,0
9676,False,House,0
9677,False,House,0
9678,False,House,0
9679,True,Gambler,1
9680,False,House,0
9681,True,Gambler,2
9682,True,Gambler,2
9683,False,House,0
9684,True,Gambler,1
9685,True,Gambler,1
9686,False,House,0
9687,False,House,0
9688,True,Gambler,1
9689,False,House,0
9690,False,House,0
9691,False,House,0
9692,True,Gambler,1
9693,False,House,0
9694,True,Gambler,2
9695,True,Gambler,2
9696,True,Gambler,1
9697,False,House,0
9698,True,Gambler,2
9699,False,House,0
9700,True,Gambler,1
9701,False,House,0
9702,False,House,0
9703,True,Gambler,1
9704,False,House,0
9705,False,House,0
9706,False,House,0
9707,True,Gambler,2
9708,False,House,0
9709,False,House,0
9710,True,Gambler,1
9711,True,Gambler,2
9712,False,House,0
9713,False,House,0
9714,False,House,0
9715,False,House,0
9716,True,Gambler,1
9717,True,Gambler,1
9718,False,House,0
9719,True,Gambler,1
9720,False,House,0
9721,True,Gambler,1
9722,False,House,0
9723,True,Gambler,1
9724,True,Gambler,1
9725,False,House,0
9726,False,House,0
9727,False,House,0
9728,True,Gambler,2
9729,True,Gambler,1
9730,False,House,0
9731,False,House,0
9732,True,Gambler,1
9733,False,House,0
9734,False,House,0
9735,True,Gambler,1
9736,True,Gambler,1
9737,False,House,0
9738,True,Gambler,1
9739,True,Gambler,1
9740,False,House,0
9741,True,Gambler,1
9742,False,House,0
9743,True,Gambler,1
9744,True,Gambler,1
9745,False,House,0
9746,True,Gambler,1
9747,False,House,0
9748,False,House,0
9749,False,House,0
9750,False,House,0
9751,False,House,0
9752,False,House,0
9753,True,Gambler,1
9754,True,Gambler,1
9755,False,House,0
9756,True,Gambler,1
9757,True,Gambler,1
9758,False,House,0
9759,True,Gambler,1
9760,True,Gambler,1
9761,True,Gambler,2
9762,True,Gambler,1
9763,True,Gambler,2
9764,False,House,0
9765,True,Gambler,1
9766,False,House,0
9767,True,Gambler,2
9768,True,Gambler,1
9769,True,Gambler,1
9770,True,Gambler,1
9771,False,House,0
9772,True,Gambler,1
9773,False,House,0
9774,True,Gambler,1
9775,False,House,0
9776,True,Gambler,1
9777,True,Gambler,4
9778,True,Gambler,2
9779,True,Gambler,1
9780,False,House,0
9781,False,House,0
9782,True,Gambler,1
9783,False,House,0
9784,True,Gambler,2
9785,False,House,0
9786,True,Gambler,2
9787,True,Gambler,2
9788,True,Gambler,1
9789,False,House,0
9790,False,House,0
9791,True,Gambler,1
9792,True,Gambler,1
9793,True,Gambler,1
9794,False,House,0
9795,True,Gambler,1
9796,False,House,0
9797,False,House,0
9798,False,House,0
9799,True,Gambler,1
9800,True,Gambler,1
9801,True,Gambler,2
9802,True,Gambler,1
9803,False,House,0
9804,False,House,0
9805,False,House,0
9806,True,Gambler,2
9807,True,Gambler,2
9808,False,House,0
9809,True,Gambler,1
9810,True,Gambler,1
9811,False,House,0
9812,True,Gambler,1
9813,True,Gambler,1
9814,True,Gambler,1
9815,False,House,0
9816,True,Gambler,1
9817,True,Gambler,1
9818,True,Gambler,2
9819,False,House,0
9820,True,Gambler,2
9821,True,Gambler,3
9822,False,House,0
9823,False,House,0
9824,False,House,0
9825,False,House,0
9826,False,House,0
9827,True,Gambler,1
9828,False,House,0
9829,True,Gambler,1
9830,False,House,0
9831,False,House,0
9832,True,Gambler,1
9833,True,Gambler,1
9834,True,Gambler,1
9835,True,Gambler,1
9836,True,Gambler,2
9837,True,Gambler,1
9838,True,Gambler,2
9839,False,House,0
9840,True,Gambler,2
9841,True,Gambler,1
9842,False,House,0
9843,True,Gambler,1
9844,False,House,0
9845,True,Gambler,1
9846,False,House,0
9847,True,Gambler,2
9848,True,Gambler,1
9849,True,Gambler,3
9850,True,Gambler,1
9851,False,House,0
9852,False,House,0
9853,False,House,0
9854,True,Gambler,2
9855,False,House,0
9856,True,Gambler,1
9857,False,House,0
9858,False,House,0
9859,False,House,0
9860,False,House,0
9861,True,Gambler,2
9862,False,House,0
9863,True,Gambler,1
9864,False,House,0
9865,True,Gambler,1
9866,True,Gambler,1
9867,False,House,0
9868,False,House,0
